annualized_return,annualized_turnover,average_exposure,buy_and_hold_total_return_proxy,canceled_orders_at_end,candidate_id,context_start_index,cost_multiplier,eligible_for_selection,evaluation_end,evaluation_end_index_exclusive,evaluation_start,evaluation_start_index,event_count,event_digest,excess_return_vs_total_return_proxy,execution_price_buffer_bps,fast_window,fill_count,final_cash,fold_id,headline_benchmark,invested_fraction,maximum_drawdown,negative_cash,open_position_at_end,open_round_trips,pending_orders_at_end,profit_factor,protocol_id,risk_halt_reason,risk_halted,round_trip_trades,run_id,scenario,slow_window,stage,symbol,time_in_market,total_return,trade_expectancy,trade_win_rate,trial_id
0.12600712925401047,1.6996084106258884,0.6988601838921196,0.10957286703358905,0,candidate_51fad8b21e4d5b19b66697a01a607593,378,1,True,2019-08-02T13:30:00+00:00,1008,2019-02-04T14:30:00+00:00,882,126,82a177bc9017931c855e9ec337ca9bd46cae1af52e7b2969952aef803394047c,-0.04970023448222189,1000,20,1,13436.360240,walk-forward-fold_2c31ce392c065138a240c176c26c69f4,adjusted_close_total_return_proxy,0.95,-0.09614809686111174,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_7868894b52c152ddbf785200e216b9b9,base,200,validation,QQQ,0.8015873015873016,0.05987263255136716,,,research-trial_c38cdf75013f58028a27ea410019e0e9
0.08651923267957494,1.3710374384791617,0.4318677411318003,0.10957286703358905,1,candidate_76127b215ab05cde817ba94e33365d48,378,1,True,2019-08-02T13:30:00+00:00,1008,2019-02-04T14:30:00+00:00,882,126,01b179fc376ca9f3a0907de9a1ef64f1d0a93dfcf3dbe1a8d65f632b3698c8e9,-0.06807760220892109,1000,20,70,52628.274804,walk-forward-fold_2c31ce392c065138a240c176c26c69f4,adjusted_close_total_return_proxy,0.50,-0.056132758390120024,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_5dab80f820595b3fad1523e2cb9162d3,base,250,validation,QQQ,0.8650793650793651,0.041495264824667956,,,research-trial_3812c62f9f9c5c6b86d1abc039c4642b
0.13055761775178482,1.769253565223055,0.648169322516348,0.10957286703358905,1,candidate_13f2a69aad0158aeac6ad36a7d3c831e,378,1,True,2019-08-02T13:30:00+00:00,1008,2019-02-04T14:30:00+00:00,882,126,7c50a2643d1af657da383131653709695214afada95c38cf01fd124fac9b9618,-0.04760373730571798,1000,20,64,26947.860391,walk-forward-fold_2c31ce392c065138a240c176c26c69f4,adjusted_close_total_return_proxy,0.75,-0.08329167738849698,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_43e46ed83bfb5a99a345ba0283f6729f,base,250,validation,QQQ,0.8650793650793651,0.061969129727871074,,,research-trial_a08766b12c715d1c9ba7e6bb99212ada
0.15099784078381123,1.684362946217584,0.753787042884007,0.10957286703358905,0,candidate_cad09ae55eec573bab0f1b6159a69f7d,378,1,True,2019-08-02T13:30:00+00:00,1008,2019-02-04T14:30:00+00:00,882,126,65a0f91ac3bf71fcad5be83535ec14c9339e455f97ea49caf2dee7383f200776,-0.03823919504601095,1000,20,4,13458.364147,walk-forward-fold_2c31ce392c065138a240c176c26c69f4,adjusted_close_total_return_proxy,0.95,-0.09609686422636539,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_1144bccfb4a25707bca82993ef1c62a5,base,250,validation,QQQ,0.8650793650793651,0.0713336719875781,,,research-trial_41316525d88353218d3cb1c7cc3068f5
0.072626053730446,1.3445808558776082,0.4001479063321814,0.10957286703358905,1,candidate_cdc121fc1664525d828a67fc4d53110b,378,1,True,2019-08-02T13:30:00+00:00,1008,2019-02-04T14:30:00+00:00,882,126,a6fe72fd6fb8441525f967241c794702c29b60b91fe30212cd9d49dff6bc9948,-0.07462419228995625,1000,50,64,52160.965802,walk-forward-fold_2c31ce392c065138a240c176c26c69f4,adjusted_close_total_return_proxy,0.50,-0.0561122820445342,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_2078177d7ef251d4bdcb2f03a6d25513,base,100,validation,QQQ,0.8015873015873016,0.0349486747436328,,,research-trial_e1d98f4a9e625faf98eebcb9b55bb789
0.10940487277742274,1.773436497718616,0.6006377769759202,0.10957286703358905,1,candidate_bf2bb2c137c15a939b1e618b1df8e10e,378,1,True,2019-08-02T13:30:00+00:00,1008,2019-02-04T14:30:00+00:00,882,126,6e9e64bcdbb250ba430d621149beacdff18d5d24f9b513fc1e907e43e0aa0abd,-0.0573860925098586,1000,50,61,26719.024895,walk-forward-fold_2c31ce392c065138a240c176c26c69f4,adjusted_close_total_return_proxy,0.75,-0.08328022789503697,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_4df7efe90d4b54cc815cd9a363e328ba,base,100,validation,QQQ,0.8015873015873016,0.052186774523730446,,,research-trial_d919656cba7056ac86672f4beeab418e
0.12600712925401047,1.6996084106258884,0.6988601838921196,0.10957286703358905,0,candidate_db6f52ad8c5b5b1b847450927bddea97,378,1,True,2019-08-02T13:30:00+00:00,1008,2019-02-04T14:30:00+00:00,882,126,46bb6568e764c1004f6dd0550291a6fbf802c5e3e2dce3e3d3dd9a8c397ecf5c,-0.04970023448222189,1000,50,1,13436.360240,walk-forward-fold_2c31ce392c065138a240c176c26c69f4,adjusted_close_total_return_proxy,0.95,-0.09614809686111174,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_81bac2fed25553a18cdbe5ba7e21caba,base,100,validation,QQQ,0.8015873015873016,0.05987263255136716,,,research-trial_ad6675c9d2ec5ce388dd04f93d30167d
0.02146204508356668,1.3491857267608791,0.33679425188012946,0.10957286703358905,1,candidate_4a329a6880be54ca9d930e411264a697,378,1,True,2019-08-02T13:30:00+00:00,1008,2019-02-04T14:30:00+00:00,882,126,1068489e7d81b58153b0223d58329e00ac817fd7827ea62d1cc0de7f7c81708e,-0.09911402220720235,1000,50,61,51023.432853,walk-forward-fold_2c31ce392c065138a240c176c26c69f4,adjusted_close_total_return_proxy,0.50,-0.056148019752869704,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_3135e4ad8c29574e83d2d39e97d48470,base,200,validation,QQQ,0.6746031746031746,0.010458844826386706,,,research-trial_87add574c84f58009f0b775881cb4820
0.030998108843025344,1.7509957136101375,0.5054117080175511,0.10957286703358905,1,candidate_90518319e7d8540d8a37489b331d1748,378,1,True,2019-08-02T13:30:00+00:00,1008,2019-02-04T14:30:00+00:00,882,126,b811a65b371a5486c4dbc41009edac13fc03fcbaac148697401aa9670b6b86fc,-0.09450290852538594,1000,50,45,25817.593385,walk-forward-fold_2c31ce392c065138a240c176c26c69f4,adjusted_close_total_return_proxy,0.75,-0.08326162292629896,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_e9b82332623d55808174e3172ee52e9d,base,200,validation,QQQ,0.6746031746031746,0.015069958508203104,,,research-trial_0403c24f25615116825a531a4001488a
0.03508375339767768,1.7630717978525328,0.5874379307415154,0.10957286703358905,0,candidate_fae669cc91ff59ffbef9806b28157315,378,1,True,2019-08-02T13:30:00+00:00,1008,2019-02-04T14:30:00+00:00,882,126,b42a3596ec76eccb267ec5b44f59767af6a32f7d5cddab64040387c099815081,-0.092533974912925,1000,50,3,12899.986319,walk-forward-fold_2c31ce392c065138a240c176c26c69f4,adjusted_close_total_return_proxy,0.95,-0.09580213245316775,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_b1df41d852375e498e4501e5d3fc9e5a,base,200,validation,QQQ,0.6746031746031746,0.017038892120664038,,,research-trial_c436bd3901a75ee2a891d0e0c5f1f7ee
0.053299538127830906,1.3637247943865718,0.35272332053437444,0.10957286703358905,1,candidate_50864991c98a55808a4b062a48dd3db5,378,1,True,2019-08-02T13:30:00+00:00,1008,2019-02-04T14:30:00+00:00,882,126,fc00016748c0040e5eac468ed7fbd86d0eef8c0c3fff8e87184c75dbd8074351,-0.08380337076306171,1000,50,67,51805.097973,walk-forward-fold_2c31ce392c065138a240c176c26c69f4,adjusted_close_total_return_proxy,0.50,-0.056124261277928154,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_3a1decb54ffe5a7b859070ce697b616b,base,250,validation,QQQ,0.7063492063492064,0.02576949627052733,,,research-trial_dda10f7ff91759dba8749d40860f2edd
0.0794536875489864,1.7453882001226362,0.5291937449178089,0.10957286703358905,1,candidate_8aa1549de2f8501ba4464b218cd359ba,378,1,True,2019-08-02T13:30:00+00:00,1008,2019-02-04T14:30:00+00:00,882,126,96011dae8c5f46231341b731333afdec4437e17df28a4dfea8603254530392dc,-0.07140158027503438,1000,50,55,26254.226149,walk-forward-fold_2c31ce392c065138a240c176c26c69f4,adjusted_close_total_return_proxy,0.75,-0.08320401413140334,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_709e59a470105607a937425a37735bef,base,250,validation,QQQ,0.7063492063492064,0.03817128675855467,,,research-trial_2d675a8ef6f65103b1ec9f05d419bbca
0.09123972919695657,1.7271170350684375,0.6156646398048641,0.10957286703358905,0,candidate_b297dc720fab577dae3066817b06c79d,378,1,True,2019-08-02T13:30:00+00:00,1008,2019-02-04T14:30:00+00:00,882,126,da35d73af5bd2cbb31ca0636ceb2bc7637cc34ec105c1118a6edfa81ea242efd,-0.06586298945946797,1000,50,2,13131.534785,walk-forward-fold_2c31ce392c065138a240c176c26c69f4,adjusted_close_total_return_proxy,0.95,-0.09589079512128044,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_764c3905e4c952079d7e4d163c9e2c20,base,250,validation,QQQ,0.7063492063492064,0.04370987757412107,,,research-trial_2aeca7297f485439b2ca178857e119c7
0.03376219431439044,1.2008680116216228,0.20603526161129965,0.10957286703358905,1,candidate_595418782f535346a65d4b307cfc10fb,378,1,True,2019-08-02T13:30:00+00:00,1008,2019-02-04T14:30:00+00:00,882,126,f9496bfa8c6a13fd22dd9f0c80870883f2105925a62cef30e3167e2777a6e20e,-0.09317041971513203,1000,100,33,51243.093090,walk-forward-fold_2c31ce392c065138a240c176c26c69f4,adjusted_close_total_return_proxy,0.50,-0.0325980942839856,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_f6879aa4f2655c5cb82a4056510791cf,base,200,validation,QQQ,0.4126984126984127,0.016402447318457018,,,research-trial_e149576aa6c5512ab81753a02670cd45
0.050255903755523836,1.685387986972107,0.3092534128550756,0.10957286703358905,1,candidate_ac6a7147cff9584fbef30a9751424253,378,1,True,2019-08-02T13:30:00+00:00,1008,2019-02-04T14:30:00+00:00,882,126,99193d7a87f0747bf8e0672ca9fa4a90bcf1f32da699a4ef7244aaea2be91e89,-0.08525675807124532,1000,100,32,25992.808406,walk-forward-fold_2c31ce392c065138a240c176c26c69f4,adjusted_close_total_return_proxy,0.75,-0.04858704231928993,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_6f9ce38c371e57c78f00fa6c3778620e,base,200,validation,QQQ,0.4126984126984127,0.02431610896234373,,,research-trial_4cea673bbe845c8b9ce54c4b59e0b9d9
0.057609048368209924,1.7576338201844772,0.3600643520585383,0.10957286703358905,0,candidate_ed19347c27f75d13ae7341221378c23b,378,1,True,2019-08-02T13:30:00+00:00,1008,2019-02-04T14:30:00+00:00,882,126,b8e5287f623aeb6b505690c5ae565d114cf96193e43e7567458f929c723c08f8,-0.08174916479774923,1000,100,1,13041.717300,walk-forward-fold_2c31ce392c065138a240c176c26c69f4,adjusted_close_total_return_proxy,0.95,-0.056013472149871305,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_2878f203f4bc548bb54b55c741f5240c,base,200,validation,QQQ,0.4126984126984127,0.02782370223583982,,,research-trial_72ecdb64d7c45221857b123d43491395
0.03376219431439044,1.2008680116216228,0.20603526161129965,0.10957286703358905,1,candidate_ca44daa26d7256328c9077f55894a71f,378,1,True,2019-08-02T13:30:00+00:00,1008,2019-02-04T14:30:00+00:00,882,126,07c386f5a1ef9af3449714193efca09aa7a99475a1e693046ad8935227cdc2be,-0.09317041971513203,1000,100,33,51243.093090,walk-forward-fold_2c31ce392c065138a240c176c26c69f4,adjusted_close_total_return_proxy,0.50,-0.0325980942839856,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_21b6df5dce095e1abcaede1b58b4500b,base,250,validation,QQQ,0.4126984126984127,0.016402447318457018,,,research-trial_db0af87ed74953dda24adb41e6ffad6d
0.050255903755523836,1.685387986972107,0.3092534128550756,0.10957286703358905,1,candidate_a39f1a861b88594f8ef76a388a0b0c3a,378,1,True,2019-08-02T13:30:00+00:00,1008,2019-02-04T14:30:00+00:00,882,126,af2dbbdb8e9c6ec293a9d46194b696f55a8711ed00fa219e349f987ffbad4b91,-0.08525675807124532,1000,100,32,25992.808406,walk-forward-fold_2c31ce392c065138a240c176c26c69f4,adjusted_close_total_return_proxy,0.75,-0.04858704231928993,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_50d01eeae2d75136a7e0a96ba4657955,base,250,validation,QQQ,0.4126984126984127,0.02431610896234373,,,research-trial_9f962d9de7c65681b8a38902ad72f806
0.057609048368209924,1.7576338201844772,0.3600643520585383,0.10957286703358905,0,candidate_3c7451bbb3fd5ea195749dd660d0937c,378,1,True,2019-08-02T13:30:00+00:00,1008,2019-02-04T14:30:00+00:00,882,126,bb82d15e9195c0f9912580b6037843f64ea63042114f6b0058d53f7c8d1960a6,-0.08174916479774923,1000,100,1,13041.717300,walk-forward-fold_2c31ce392c065138a240c176c26c69f4,adjusted_close_total_return_proxy,0.95,-0.056013472149871305,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_e33e1bc9b64e513c98dc84d286932d94,base,250,validation,QQQ,0.4126984126984127,0.02782370223583982,,,research-trial_eb8d5ebe534350fa958f500f35446d62
0.16908387367887728,3.3819016155211594,0.4717060033588555,0.2356089706780675,1,candidate_dd1de7af636e5779b90784d14ac5fe6b,504,1,True,2020-02-03T14:30:00+00:00,1134,2019-08-05T13:30:00+00:00,1008,126,65352922fbd2a0506ffba98315c1c553a1849f70acc90200b5aab4ae4a6ca1a4,-0.154635154594005,1000,20,81,53836.660417,walk-forward-fold_a02666da39955b349062f2489488cfb0,adjusted_close_total_return_proxy,0.50,-0.03359815766493275,False,True,1,0,,qtpro-walk-forward-v1,,False,1,run_f8c6f1050a4a59ba9ebd45fb0e59e46c,base,100,validation,QQQ,0.9444444444444444,0.0809738160840625,400.867081,1.0,research-trial_d863adb14e6051d4bf5786dbbdceb852
0.26152624525532964,4.693221577719671,0.7077533137979639,0.2356089706780675,1,candidate_212a7fef926f517b920fe03e5bdadac4,504,1,True,2020-02-03T14:30:00+00:00,1134,2019-08-05T13:30:00+00:00,1008,126,501ad2ac7842fb060eebbeae4a8b56ed659e1813c05e02a71de6d3ce4e3e8e94,-0.11284611026338,1000,20,72,27771.884186,walk-forward-fold_a02666da39955b349062f2489488cfb0,adjusted_close_total_return_proxy,0.75,-0.05021627410443706,False,True,1,0,,qtpro-walk-forward-v1,,False,1,run_0b9fc0856f105541a1076786338f1c5b,base,100,validation,QQQ,0.9444444444444444,0.1227628604146875,579.379044,1.0,research-trial_d93b69f1263f59e7b8071e68c1b1df96
0.3093495798694938,5.01637393866065,0.8237656592303386,0.2356089706780675,0,candidate_7ab8b4f6c4505b8ab276ac0911d0d2a2,504,1,True,2020-02-03T14:30:00+00:00,1134,2019-08-05T13:30:00+00:00,1008,126,d797add5794bc2e371ceddbe5a180fd464ac7c26d0e4020f061c41f731e7ffd8,-0.09183013160009876,1000,20,4,13417.361691,walk-forward-fold_a02666da39955b349062f2489488cfb0,adjusted_close_total_return_proxy,0.95,-0.058044996313191856,False,True,1,0,,qtpro-walk-forward-v1,,False,1,run_611bdd7b65515c1a98572bc4961820ad,base,100,validation,QQQ,0.9444444444444444,0.14377883907796876,642.405474,1.0,research-trial_4f9f8b02fc0157f99a0cfea129584618
0.22220107155566984,1.4151626368096808,0.49546541939648975,0.2356089706780675,1,candidate_bc9688cf68b454bcb79b111aeab768ad,504,1,True,2020-02-03T14:30:00+00:00,1134,2019-08-05T13:30:00+00:00,1008,126,2f1555502e9e8a824c9c34ca007ecf80d1686b8b2ab09e9b739bec62b5b3408c,-0.13042889155103626,1000,20,82,54923.006692,walk-forward-fold_a02666da39955b349062f2489488cfb0,adjusted_close_total_return_proxy,0.50,-0.023856951674141792,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_a34311a8d4cd506ebba222c27e576f76,base,200,validation,QQQ,0.9920634920634921,0.10518007912703126,,,research-trial_937b91c61dd25df285d5acea6edb423c
0.34936492168077843,1.7782815555770999,0.74350352951771,0.2356089706780675,1,candidate_23051262df965c9990e209bb865b7e77,504,1,True,2020-02-03T14:30:00+00:00,1134,2019-08-05T13:30:00+00:00,1008,126,1f7339655dabe25579f6b72af2d833bdca3a10aeb95a3f7a718df9dcef46aa16,-0.07453948147861438,1000,20,77,28711.607001,walk-forward-fold_a02666da39955b349062f2489488cfb0,adjusted_close_total_return_proxy,0.75,-0.03567632004670797,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_600bc9b698f958bf8273e028b439ead3,base,200,validation,QQQ,0.9920634920634921,0.16106948919945313,,,research-trial_819c261736215670ae2f2840e80be11f
0.41888103754488376,1.6121683183133217,0.8729397124535009,0.2356089706780675,0,candidate_51fad8b21e4d5b19b66697a01a607593,504,1,True,2020-02-03T14:30:00+00:00,1134,2019-08-05T13:30:00+00:00,1008,126,f4f3ae890472ee810f838418a8f87aa09081280187efa9b31ae1982950bb64df,-0.045102178367051875,1000,20,1,12975.416902,walk-forward-fold_a02666da39955b349062f2489488cfb0,adjusted_close_total_return_proxy,0.95,-0.041645438783501874,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_7d3cd76326535b3d8e2560ec1452b364,base,200,validation,QQQ,0.9920634920634921,0.19050679231101564,,,research-trial_14e114ff0c4454b8b92ede31691449a1
0.22220107155566984,1.4151626368096808,0.49546541939648975,0.2356089706780675,1,candidate_76127b215ab05cde817ba94e33365d48,504,1,True,2020-02-03T14:30:00+00:00,1134,2019-08-05T13:30:00+00:00,1008,126,27841b9c83287de9bf941e89e655db83b9223586ac20167c7a0dad477f0e5ebf,-0.13042889155103626,1000,20,82,54923.006692,walk-forward-fold_a02666da39955b349062f2489488cfb0,adjusted_close_total_return_proxy,0.50,-0.023856951674141792,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_f5a31e9df9a75f96af0dbcbf29afd1ac,base,250,validation,QQQ,0.9920634920634921,0.10518007912703126,,,research-trial_7d37a56430715d858dd57350d3514ba6
0.34936492168077843,1.7782815555770999,0.74350352951771,0.2356089706780675,1,candidate_13f2a69aad0158aeac6ad36a7d3c831e,504,1,True,2020-02-03T14:30:00+00:00,1134,2019-08-05T13:30:00+00:00,1008,126,2c9ae2d5fd809dcc8be04f7328d597397fcdcdc492d24db6eb27268241f3f024,-0.07453948147861438,1000,20,77,28711.607001,walk-forward-fold_a02666da39955b349062f2489488cfb0,adjusted_close_total_return_proxy,0.75,-0.03567632004670797,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_d266855b9108548ba3dce95c5a443ebe,base,250,validation,QQQ,0.9920634920634921,0.16106948919945313,,,research-trial_acfcd75f2cf85d1197ac3948f76ec270
0.41888103754488376,1.6121683183133217,0.8729397124535009,0.2356089706780675,0,candidate_cad09ae55eec573bab0f1b6159a69f7d,504,1,True,2020-02-03T14:30:00+00:00,1134,2019-08-05T13:30:00+00:00,1008,126,8065b36e152120d0dabc45741953ba75daf196aab15a8a9d1667802144cb13ff,-0.045102178367051875,1000,20,1,12975.416902,walk-forward-fold_a02666da39955b349062f2489488cfb0,adjusted_close_total_return_proxy,0.95,-0.041645438783501874,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_1e93d69e69a559a697924f0fb18ae8d4,base,250,validation,QQQ,0.9920634920634921,0.19050679231101564,,,research-trial_75e8c613d1f252438a3206b001becba1
0.22220107155566984,1.4151626368096808,0.49546541939648975,0.2356089706780675,1,candidate_cdc121fc1664525d828a67fc4d53110b,504,1,True,2020-02-03T14:30:00+00:00,1134,2019-08-05T13:30:00+00:00,1008,126,40b7808a465afcaa25abe81174855438801b832c6ac1463931f0edf992dd718a,-0.13042889155103626,1000,50,82,54923.006692,walk-forward-fold_a02666da39955b349062f2489488cfb0,adjusted_close_total_return_proxy,0.50,-0.023856951674141792,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_eb3ac19391d251059c4a3eb2e5b5a282,base,100,validation,QQQ,0.9920634920634921,0.10518007912703126,,,research-trial_2224c38b302d5f839a9cd565ee2e90a2
0.34936492168077843,1.7782815555770999,0.74350352951771,0.2356089706780675,1,candidate_bf2bb2c137c15a939b1e618b1df8e10e,504,1,True,2020-02-03T14:30:00+00:00,1134,2019-08-05T13:30:00+00:00,1008,126,4b7782aed60906fdf484d45d1d50eba2ffeed37cdbc64d8da8107b6aa7dcfed2,-0.07453948147861438,1000,50,77,28711.607001,walk-forward-fold_a02666da39955b349062f2489488cfb0,adjusted_close_total_return_proxy,0.75,-0.03567632004670797,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_629be0ac502c53fea2ffc0f3a52535f9,base,100,validation,QQQ,0.9920634920634921,0.16106948919945313,,,research-trial_905e65dc3b2855339f787256fd017682
0.41888103754488376,1.6121683183133217,0.8729397124535009,0.2356089706780675,0,candidate_db6f52ad8c5b5b1b847450927bddea97,504,1,True,2020-02-03T14:30:00+00:00,1134,2019-08-05T13:30:00+00:00,1008,126,f8afe757b7f136a7630d78610dea20cfdb70957af02292aa010f5e60f6690cd3,-0.045102178367051875,1000,50,1,12975.416902,walk-forward-fold_a02666da39955b349062f2489488cfb0,adjusted_close_total_return_proxy,0.95,-0.041645438783501874,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_56c0a3e408e85eeeabb847d401adde09,base,100,validation,QQQ,0.9920634920634921,0.19050679231101564,,,research-trial_f7d3482f5d21503784381553db4ec4d2
0.22220107155566984,1.4151626368096808,0.49546541939648975,0.2356089706780675,1,candidate_4a329a6880be54ca9d930e411264a697,504,1,True,2020-02-03T14:30:00+00:00,1134,2019-08-05T13:30:00+00:00,1008,126,ebeebf13d3c392b626ece6db5f25e7f83d5e4689a0f7f3534b8f56f12270f515,-0.13042889155103626,1000,50,82,54923.006692,walk-forward-fold_a02666da39955b349062f2489488cfb0,adjusted_close_total_return_proxy,0.50,-0.023856951674141792,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_fc43e26339155012a5096b798effb106,base,200,validation,QQQ,0.9920634920634921,0.10518007912703126,,,research-trial_24382c8616e9535f8d5809eb157869a0
0.34936492168077843,1.7782815555770999,0.74350352951771,0.2356089706780675,1,candidate_90518319e7d8540d8a37489b331d1748,504,1,True,2020-02-03T14:30:00+00:00,1134,2019-08-05T13:30:00+00:00,1008,126,63a34a02db204381f27dc0b738d41e36fe65a5b3df6670017b6d8365ce98796b,-0.07453948147861438,1000,50,77,28711.607001,walk-forward-fold_a02666da39955b349062f2489488cfb0,adjusted_close_total_return_proxy,0.75,-0.03567632004670797,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_9916c97ae6dd566ebc4a73f7a6434526,base,200,validation,QQQ,0.9920634920634921,0.16106948919945313,,,research-trial_f476fd76f8465eca87ed4b4d3f9d613b
0.41888103754488376,1.6121683183133217,0.8729397124535009,0.2356089706780675,0,candidate_fae669cc91ff59ffbef9806b28157315,504,1,True,2020-02-03T14:30:00+00:00,1134,2019-08-05T13:30:00+00:00,1008,126,c8583c8fe398cf658fb6d9950d2423d8626bd3cf78bb9d483f1b42ab4105d802,-0.045102178367051875,1000,50,1,12975.416902,walk-forward-fold_a02666da39955b349062f2489488cfb0,adjusted_close_total_return_proxy,0.95,-0.041645438783501874,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_1e3fe9a833d85b73b4cf1a1ce5d0e7c2,base,200,validation,QQQ,0.9920634920634921,0.19050679231101564,,,research-trial_cf3f3eff839654aa8f3d3bcee374e627
0.22220107155566984,1.4151626368096808,0.49546541939648975,0.2356089706780675,1,candidate_50864991c98a55808a4b062a48dd3db5,504,1,True,2020-02-03T14:30:00+00:00,1134,2019-08-05T13:30:00+00:00,1008,126,321ebb5405dd60b592be1900ccbb8193aed6161022429488c6f0fae5746e5269,-0.13042889155103626,1000,50,82,54923.006692,walk-forward-fold_a02666da39955b349062f2489488cfb0,adjusted_close_total_return_proxy,0.50,-0.023856951674141792,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_f61b440929d058e6aeca46bf84e455d1,base,250,validation,QQQ,0.9920634920634921,0.10518007912703126,,,research-trial_16f11b204c3f5430840542a97a48c4a6
0.34936492168077843,1.7782815555770999,0.74350352951771,0.2356089706780675,1,candidate_8aa1549de2f8501ba4464b218cd359ba,504,1,True,2020-02-03T14:30:00+00:00,1134,2019-08-05T13:30:00+00:00,1008,126,e3147210b671745426643568c05fdcd42555b496a7a4b3ab7083705630ba3635,-0.07453948147861438,1000,50,77,28711.607001,walk-forward-fold_a02666da39955b349062f2489488cfb0,adjusted_close_total_return_proxy,0.75,-0.03567632004670797,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_64bda6cb74885fa2b44e441f75138184,base,250,validation,QQQ,0.9920634920634921,0.16106948919945313,,,research-trial_1d8cc3dfb7b8555e9fecf2128d1231b1
0.41888103754488376,1.6121683183133217,0.8729397124535009,0.2356089706780675,0,candidate_b297dc720fab577dae3066817b06c79d,504,1,True,2020-02-03T14:30:00+00:00,1134,2019-08-05T13:30:00+00:00,1008,126,f7093214682dd6a2bc3b74af425d70ae01534653e070df50d72e9aa6105b28f0,-0.045102178367051875,1000,50,1,12975.416902,walk-forward-fold_a02666da39955b349062f2489488cfb0,adjusted_close_total_return_proxy,0.95,-0.041645438783501874,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_15c61e4332135813b965f90d596f8ed9,base,250,validation,QQQ,0.9920634920634921,0.19050679231101564,,,research-trial_f4c23d8d2b2b52cc8eda272b0ef1cb31
0.22220107155566984,1.4151626368096808,0.49546541939648975,0.2356089706780675,1,candidate_595418782f535346a65d4b307cfc10fb,504,1,True,2020-02-03T14:30:00+00:00,1134,2019-08-05T13:30:00+00:00,1008,126,14f2a33fa976e5f472e86b5a54e7cc0bd1cb2f0f4b1bd12c54ed91c91741f18e,-0.13042889155103626,1000,100,82,54923.006692,walk-forward-fold_a02666da39955b349062f2489488cfb0,adjusted_close_total_return_proxy,0.50,-0.023856951674141792,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_75b74a3505de574f83deeb9ace893954,base,200,validation,QQQ,0.9920634920634921,0.10518007912703126,,,research-trial_2b7b9340f7435df484d1d1d03141b41e
0.34936492168077843,1.7782815555770999,0.74350352951771,0.2356089706780675,1,candidate_ac6a7147cff9584fbef30a9751424253,504,1,True,2020-02-03T14:30:00+00:00,1134,2019-08-05T13:30:00+00:00,1008,126,128b0d32342d73184947fdbb237756540cfd497e857468bd2fe11492ef2a6b36,-0.07453948147861438,1000,100,77,28711.607001,walk-forward-fold_a02666da39955b349062f2489488cfb0,adjusted_close_total_return_proxy,0.75,-0.03567632004670797,False,True,1,0,,qtpro-walk-forward-v1,,False,0,run_71b783883ccd553894810c8646162c03,base,200,validation,QQQ,0.9920634920634921,0.16106948919945313,,,research-trial_55ef7025c3255fea83339c63319aea2a
